05:06:25:865,28274380,GETELEMENTPTR,,394393216,POINTER;CONSTANT;,0x1781f680,assemblage.c,272
05:06:25:865,28274380,STORE,,394393216,DOUBLE;LOCAL;,41813.9,assemblage.c,272
05:06:25:865,28274380,LOAD,engine486_fun.T_aircraft_dynamics495_T_wcell,394755576,INT;CONSTANT;,1,assemblage.c,273
05:06:25:865,28274380,STORE,engine486_fun.T_aircraft_dynamics495_T_wcell,394755576,INT;CONSTANT;,2,assemblage.c,273
05:06:25:865,28274380,LOAD,engine486_fun.instance,394755832,INT;CONSTANT;,0,assemblage.c,274
05:06:25:865,28274380,STORE,engine486_fun.instance,394755832,INT;CONSTANT;,1,assemblage.c,274
05:06:25:865,28274380,FUNCTIONRETURN,,0,CONSTANT;,,assemblage.c,276
05:06:25:865,28274380,LOAD,engine_elevator_b,0,POINTER;,0x6de130,threads.c,78
05:06:25:865,28274380,FUNCTIONCALL,pthread_barrier_wait,0,POINTER;FUNCTION_SKIP;,0x6de130,threads.c,78
05:06:25:865,28274380,LOAD,mystep_simu,394120304,INT;LOCAL;,0,threads.c,82
05:06:25:865,28274380,BRANCH,thread1,394324048,LOCAL;,,threads.c,83
05:06:25:865,28274380,LOAD,filter_b,0,POINTER;,0x6de290,threads.c,83
05:06:25:865,28274380,FUNCTIONCALL,pthread_barrier_wait,0,POINTER;FUNCTION_SKIP;,0x6de290,threads.c,83
05:06:25:865,28274380,LOAD,tasks,7200912,POINTER;CONSTANT;,0x177d9cd0,threads.c,84
05:06:25:865,28274380,GETELEMENTPTR,,394108280,POINTER;LOCAL;,0x177d9d78,threads.c,84
05:06:25:865,28274380,GETELEMENTPTR,struct.nonencoded_task_params,394108300,POINTER;LOCAL;,0x177d9d8c,threads.c,84
05:06:25:865,28274380,LOAD,,394108300,POINTER;LOCAL;,0x177f08b8,threads.c,84
05:06:25:865,28274380,LOAD,,0,POINTER;,0,threads.c,84
05:06:25:865,28274380,FUNCTIONCALL,Vz_filter_100452_fun,0,POINTER;LOCAL;,,threads.c,84
05:06:25:866,28274380,STORE,args,394120432,POINTER;LOCAL;,0,,0
05:06:25:866,28274380,GETELEMENTPTR,struct.write_proto_t,394802912,POINTER;LOCAL;,0x178836e0,assemblage.c,145
05:06:25:866,28274380,STORE,,394802912,POINTER;LOCAL;,0,assemblage.c,145
05:06:25:866,28274380,GETELEMENTPTR,struct.write_proto_t,394802916,POINTER;LOCAL;,0x178836e4,assemblage.c,145
05:06:25:866,28274380,STORE,,394802916,INT;LOCAL;,0,assemblage.c,145
05:06:25:866,28274380,GETELEMENTPTR,struct.write_proto_t,394802920,POINTER;LOCAL;,0x178836e8,assemblage.c,145
05:06:25:866,28274380,GETELEMENTPTR,,394120320,POINTER;LOCAL;,0x177dcc80,assemblage.c,145
05:06:25:866,28274380,STORE,,394120320,INT;LOCAL;,1,assemblage.c,145
05:06:25:866,28274380,GETELEMENTPTR,,394120324,POINTER;LOCAL;,0x177dcc84,assemblage.c,145
